year,month,route,stop_id,stop_name,municipality,total_boardings,pct_total_boardings,pct_route_boardings,latitude,longitude
2026,July,5,805730,Pine Street at Long Trail Phys. Therapy,Burlington,55,5.149378797666863e-4,0.01193058568329718,44.457489,-73.214395
2026,July,5,805731,Howard Center,Burlington,88,8.239006076266981e-4,0.01908893709327549,44.45587805178482,-73.21433236507835
2026,July,5,805732,Pine Street at Lyman Avenue,Burlington,65,6.085629488151747e-4,0.014099783080260303,44.453353,-73.214448
2026,July,5,805733,Pine Street at Home Avenue,Burlington,112,0.0010486007733430704,0.024295010845986984,44.451123,-73.214484
2026,July,5,805745,Pine Street at Locust Street,Burlington,492,0.00460635339718563,0.10672451193058569,44.462799,-73.214615
2026,July,5,805746,Pine Street at Howard Street,Burlington,74,6.928255109588143e-4,0.016052060737527116,44.467066,-73.214898
2026,July,5,805747,230 St Paul Street,Burlington,219,0.0020503890121618966,0.047505422993492405,44.472639,-73.213734
2026,July,5,805906,S. Winooski Avenue at King Street,Burlington,137,0.0012826634459642914,0.029718004338394794,44.475317956005064,-73.21098945119671
2026,July,5,805918,Pine Street at Lakeside Avenue (Cumberland Farms),Burlington,52,4.868503590521398e-4,0.011279826464208243,44.460789,-73.214604
2026,July,6,2562322,Downtown Transit Center,Burlington,4895,0.045829471299235085,0.27296046394914403,44.479731,-73.214298
2026,July,6,4209791,Shelburne Road at Harrington Ave,Shelburne,218,0.0020410265052570476,0.012156359783639102,44.38334592099598,-73.22639409692734
2026,July,6,4254393,Shelburne Road at Opposite Prospect Parkway,Burlington,21,1.966126450018257e-4,0.001171025483745051,44.457375999999996,-73.20848
2026,July,6,4259665,5138 Shelburne Road,Shelburne,14,1.310750966678838e-4,7.806836558300341e-4,44.382721,-73.226898
2026,July,6,4262061,Shelburne Road at Hoover Street,Burlington,209,0.001956763943113408,0.011654491719176936,44.460749,-73.207956
2026,July,6,805484,S. Winooski Avenue at Bank Street,Burlington,738,0.006909530095778446,0.041153181285897504,44.478387,-73.211225
2026,July,6,805534,Main Street at S Union Street,Burlington,12,1.1235008285818611e-4,6.691574192828863e-4,44.47612,-73.20933
2026,July,6,805535,Main Street at Church Street,Burlington,25,2.3406267262122106e-4,0.0013940779568393465,44.47602,-73.21237
2026,July,6,805536,Main Street at Pine Street,Burlington,14,1.310750966678838e-4,7.806836558300341e-4,44.47588,-73.2159
2026,July,6,805537,Battery Street at College Street,Burlington,36,3.370502485745583e-4,0.002007472257848659,44.47669,-73.218674
2026,July,6,805538,Battery Street at Cherry Street,Burlington,5,4.6812534524244215e-5,2.788155913678693e-4,44.47899973630009,-73.21883190406265
2026,July,6,805539,S Union Street at Adams Street,Burlington,79,7.396380454830585e-4,0.004405286343612335,44.47232,-73.20881
